study,instrument,answer_list,value,label,label_de
soep-is,soep-is-2020-fgz,55,2,Probably not changing,Verändert sich wahrscheinlich nicht
soep-is,soep-is-2020-fgz,55,3,Probably will change,Verändert sich wahrscheinlich
soep-is,soep-is-2020-fgz,55,4,Clearly changes,Verändert sich eindeutig
soep-is,soep-is-2020-fgz,55,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,56,1,Not concerned at all,Überhaupt nicht besorgt
soep-is,soep-is-2020-fgz,56,2,Not very concerned,Nicht sehr besorgt
soep-is,soep-is-2020-fgz,56,3,Somewhat concerned,Etwas besorgt
soep-is,soep-is-2020-fgz,56,4,Very concerned,Sehr besorgt
soep-is,soep-is-2020-fgz,56,5,Extremely concerned,Extrem besorgt
soep-is,soep-is-2020-fgz,56,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,57,1,None of them (0%),Keiner (0%)
soep-is,soep-is-2020-fgz,57,2,Few of them (1 - under 25%),Wenige von ihnen (1 – unter 25%)
soep-is,soep-is-2020-fgz,57,3,Some of them (25 - under 50%),Einige von ihnen (25 – unter 50%)
soep-is,soep-is-2020-fgz,57,4,Many of them (50 - under 75%),Viele von ihnen (50 – unter 75%)
soep-is,soep-is-2020-fgz,57,5,Most of them (75 - under 100%),Die meisten (75 – unter 100%)
soep-is,soep-is-2020-fgz,57,6,All of them (100%),Alle (100%)
soep-is,soep-is-2020-fgz,57,7,Don’t know,Weiß nicht
soep-is,soep-is-2020-fgz,57,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,58,1,-5 Would be very uncomfortable for me,-5 Wäre mir sehr unangenehm
soep-is,soep-is-2020-fgz,58,2,-4,-4
soep-is,soep-is-2020-fgz,58,3,-3,-3
soep-is,soep-is-2020-fgz,58,4,-2,-2
soep-is,soep-is-2020-fgz,58,5,-1,-1
soep-is,soep-is-2020-fgz,58,6,0 Neither/nor,0 Weder/noch
soep-is,soep-is-2020-fgz,58,7,1,+1
soep-is,soep-is-2020-fgz,58,8,2,+2
soep-is,soep-is-2020-fgz,58,9,3,+3
soep-is,soep-is-2020-fgz,58,10,4,+4
soep-is,soep-is-2020-fgz,58,11,+5 Would be very pleasant for me,+5 Wäre mir sehr angenehm
soep-is,soep-is-2020-fgz,58,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,59,1,0 Very poorly accessible,0 Sehr schlecht erreichbar
soep-is,soep-is-2020-fgz,59,2,1,1
soep-is,soep-is-2020-fgz,59,3,2,2
soep-is,soep-is-2020-fgz,59,4,3,3
soep-is,soep-is-2020-fgz,59,5,4,4
soep-is,soep-is-2020-fgz,59,6,5,5
soep-is,soep-is-2020-fgz,59,7,6,6
soep-is,soep-is-2020-fgz,59,8,7,7
soep-is,soep-is-2020-fgz,59,9,8,8
soep-is,soep-is-2020-fgz,59,10,9,9
soep-is,soep-is-2020-fgz,59,11,10 Very well accessible,10 Sehr gut erreichbar
soep-is,soep-is-2020-fgz,59,12,Not needed,Wird nicht benötigt
soep-is,soep-is-2020-fgz,59,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,60,1,0 Very degraded,0 Sehr verschlechtert
soep-is,soep-is-2020-fgz,60,2,1,1
soep-is,soep-is-2020-fgz,60,3,2,2
soep-is,soep-is-2020-fgz,60,4,3,3
soep-is,soep-is-2020-fgz,60,5,4,4
soep-is,soep-is-2020-fgz,60,6,5 Remained the same,5 Gleich geblieben
soep-is,soep-is-2020-fgz,60,7,6,6
soep-is,soep-is-2020-fgz,60,8,7,7
soep-is,soep-is-2020-fgz,60,9,8,8
soep-is,soep-is-2020-fgz,60,10,9,9
soep-is,soep-is-2020-fgz,60,11,10 Very improved,10 Sehr verbessert
soep-is,soep-is-2020-fgz,60,12,Don’t know,Weiß nicht
soep-is,soep-is-2020-fgz,60,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,61,1,Mostly agree,Überwiegend der gleichen Meinung
soep-is,soep-is-2020-fgz,61,2,partly agree and partly disagree,Teils-teils
soep-is,soep-is-2020-fgz,61,3,Mostly disagree,Überwiegend anderer Meinung
soep-is,soep-is-2020-fgz,61,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,62,1,-5 Much worse than today,-5 Sehr viel schlechter als heute
soep-is,soep-is-2020-fgz,62,2,-4,-4
soep-is,soep-is-2020-fgz,62,3,-3,-3
soep-is,soep-is-2020-fgz,62,4,-2,-2
soep-is,soep-is-2020-fgz,62,5,-1,-1
soep-is,soep-is-2020-fgz,62,6,0 About the same,0 Etwa gleich
soep-is,soep-is-2020-fgz,62,7,1,+1
soep-is,soep-is-2020-fgz,62,8,2,+2
soep-is,soep-is-2020-fgz,62,9,3,+3
soep-is,soep-is-2020-fgz,62,10,4,+4
soep-is,soep-is-2020-fgz,62,11,+5 Much better than today,+5 Sehr viel besser als heute
soep-is,soep-is-2020-fgz,62,12,Does not apply,Trifft nicht zu
soep-is,soep-is-2020-fgz,62,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,63,1,1 Completely unimportant,1 Vollkommen unwichtig
soep-is,soep-is-2020-fgz,63,2,2,2
soep-is,soep-is-2020-fgz,63,3,3,3
soep-is,soep-is-2020-fgz,63,4,4,4
soep-is,soep-is-2020-fgz,63,5,5,5
soep-is,soep-is-2020-fgz,63,6,6,6
soep-is,soep-is-2020-fgz,63,7,7 Very important,7 Sehr wichtig
soep-is,soep-is-2020-fgz,63,8,Does not apply,Trifft nicht zu
soep-is,soep-is-2020-fgz,63,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,64,1,Much lower,Viel niedriger
soep-is,soep-is-2020-fgz,64,2,Somewhat lower,Etwas niedriger
soep-is,soep-is-2020-fgz,64,3,About the same,Etwa gleich
soep-is,soep-is-2020-fgz,64,4,Somewhat higher,Etwas höher
soep-is,soep-is-2020-fgz,64,5,Much higher,Viel höher
soep-is,soep-is-2020-fgz,64,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,65,1,...much less than my fair share,...viel weniger als meinen gerechten Anteil
soep-is,soep-is-2020-fgz,65,2,...a little less than my fair share,...etwas weniger als meinen gerechten Anteil
soep-is,soep-is-2020-fgz,65,3,...my fair share,...meinen gerechten Anteil
soep-is,soep-is-2020-fgz,65,4,...a little more than my fair share,...etwas mehr als meinen gerechten Anteil
soep-is,soep-is-2020-fgz,65,5,...much more than my fair share,...viel mehr als meinen gerechten Anteil
soep-is,soep-is-2020-fgz,65,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,66,1,Feel on the winning side,Fühle mich auf der Gewinnerseite
soep-is,soep-is-2020-fgz,66,2,Feel on the losing side,Fühle mich auf der Verliererseite
soep-is,soep-is-2020-fgz,66,3,Neither/nor,Weder/noch
soep-is,soep-is-2020-fgz,66,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,67,1,0 completely dissatisfied,0 ganz und gar unzufrieden
soep-is,soep-is-2020-fgz,67,2,1,1
soep-is,soep-is-2020-fgz,67,3,2,2
soep-is,soep-is-2020-fgz,67,4,3,3
soep-is,soep-is-2020-fgz,67,5,4,4
soep-is,soep-is-2020-fgz,67,6,5,5
soep-is,soep-is-2020-fgz,67,7,6,6
soep-is,soep-is-2020-fgz,67,8,7,7
soep-is,soep-is-2020-fgz,67,9,8,8
soep-is,soep-is-2020-fgz,67,10,9,9
soep-is,soep-is-2020-fgz,67,11,10 completely satisfied,10 ganz und gar zufrieden
soep-is,soep-is-2020-fgz,67,12,does not apply,TNZ
soep-is,soep-is-2020-fgz,67,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,68,1,0 completely dissatisfied,0 ganz und gar unzufrieden
soep-is,soep-is-2020-fgz,68,2,1,1
soep-is,soep-is-2020-fgz,68,3,2,2
soep-is,soep-is-2020-fgz,68,4,3,3
soep-is,soep-is-2020-fgz,68,5,4,4
soep-is,soep-is-2020-fgz,68,6,5,5
soep-is,soep-is-2020-fgz,68,7,6,6
soep-is,soep-is-2020-fgz,68,8,7,7
soep-is,soep-is-2020-fgz,68,9,8,8
soep-is,soep-is-2020-fgz,68,10,9,9
soep-is,soep-is-2020-fgz,68,11,10 completely satisfied,10 ganz und gar zufrieden
soep-is,soep-is-2020-fgz,68,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,69,1,...much worse,...sehr viel schlechter
soep-is,soep-is-2020-fgz,69,2,...a little worse,...etwas schlechter
soep-is,soep-is-2020-fgz,69,3,...exactly as hoped,...genau wie erhofft
soep-is,soep-is-2020-fgz,69,4,...a little better,...etwas besser
soep-is,soep-is-2020-fgz,69,5,...very much better,...sehr viel besser
soep-is,soep-is-2020-fgz,69,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,70,1,-5 Very strongly reduced,-5 Sehr stark verringert
soep-is,soep-is-2020-fgz,70,2,-4,-4
soep-is,soep-is-2020-fgz,70,3,-3,-3
soep-is,soep-is-2020-fgz,70,4,-2,-2
soep-is,soep-is-2020-fgz,70,5,-1,-1
soep-is,soep-is-2020-fgz,70,6,0 Remained the same,0 Gleich geblieben
soep-is,soep-is-2020-fgz,70,7,1,+1
soep-is,soep-is-2020-fgz,70,8,2,+2
soep-is,soep-is-2020-fgz,70,9,3,+3
soep-is,soep-is-2020-fgz,70,10,4,+4
soep-is,soep-is-2020-fgz,70,11,+5 Very strongly increased,+5 Sehr stark erhöht
soep-is,soep-is-2020-fgz,70,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,71,1,-5 I have had a lot of bad luck in life,-5 Ich habe im Leben viel Pech gehabt
soep-is,soep-is-2020-fgz,71,2,-4,-4
soep-is,soep-is-2020-fgz,71,3,-3,-3
soep-is,soep-is-2020-fgz,71,4,-2,-2
soep-is,soep-is-2020-fgz,71,5,-1,-1
soep-is,soep-is-2020-fgz,71,6,0 Neither/nor,0 Weder/noch
soep-is,soep-is-2020-fgz,71,7,1,+1
soep-is,soep-is-2020-fgz,71,8,2,+2
soep-is,soep-is-2020-fgz,71,9,3,+3
soep-is,soep-is-2020-fgz,71,10,4,+4
soep-is,soep-is-2020-fgz,71,11,+5 I have been very lucky in life,+5 Ich habe im Leben viel Glück gehabt
soep-is,soep-is-2020-fgz,71,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,72,1,Does not apply at all,Trifft überhaupt nicht zu
soep-is,soep-is-2020-fgz,72,2,Rather does not apply,Trifft eher nicht zu
soep-is,soep-is-2020-fgz,72,3,partly agree and partly disagree,Teils-teils
soep-is,soep-is-2020-fgz,72,4,Somewhat applies,Trifft eher zu
soep-is,soep-is-2020-fgz,72,5,Fully applies,Trifft voll und ganz zu
soep-is,soep-is-2020-fgz,72,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,73,1,Very strong,Sehr stark
soep-is,soep-is-2020-fgz,73,2,Strong,Stark
soep-is,soep-is-2020-fgz,73,3,Not so strong,Nicht so stark
soep-is,soep-is-2020-fgz,73,4,Not at all,Überhaupt nicht
soep-is,soep-is-2020-fgz,73,-1,No answer,keine Angabe
soep-is,soep-is-2020-fgz,74,1,SPD,SPD
soep-is,soep-is-2020-fgz,74,2,CDU,CDU
soep-is,soep-is-2020-fgz,74,3,CSU,CSU
soep-is,soep-is-2020-fgz,74,4,FDP,FDP
soep-is,soep-is-2020-fgz,74,5,Bündnis 90 / Die Grünen,Bündnis 90 / Die Grünen
soep-is,soep-is-2020-fgz,74,6,Die Linke,Die Linke
soep-is,soep-is-2020-fgz,74,27,AfD,AfD
soep-is,soep-is-2020-fgz,74,7,NPD / Republicans / The Right,NPD / Republikaner / Die Rechte
soep-is,soep-is-2020-fgz,74,8,Other,Andere
soep-is,soep-is-2020-fgz,74,-1,No answer,keine Angabe
soep-is,soep-is-2020-fgz,75,0,0 All left,0 Ganz links
soep-is,soep-is-2020-fgz,75,1,1,1
soep-is,soep-is-2020-fgz,75,2,2,2
soep-is,soep-is-2020-fgz,75,3,3,3
soep-is,soep-is-2020-fgz,75,4,4,4
soep-is,soep-is-2020-fgz,75,5,5,5
soep-is,soep-is-2020-fgz,75,6,6,6
soep-is,soep-is-2020-fgz,75,7,7,7
soep-is,soep-is-2020-fgz,75,8,8,8
soep-is,soep-is-2020-fgz,75,9,9,9
soep-is,soep-is-2020-fgz,75,10,10 All right,10 Ganz rechts
soep-is,soep-is-2020-fgz,75,-1,No answer,keine Angabe
soep-is,soep-is-2020-fgz,76,2,CDU/CSU,CDU/CSU
soep-is,soep-is-2020-fgz,76,1,SPD,SPD
soep-is,soep-is-2020-fgz,76,5,Bündnis 90/Die Grünen,Bündnis 90/Die Grünen
soep-is,soep-is-2020-fgz,76,6,Die Linke,Die Linke
soep-is,soep-is-2020-fgz,76,4,FDP,FDP
soep-is,soep-is-2020-fgz,76,27,Afd,Afd
soep-is,soep-is-2020-fgz,76,7,NPD/Republicans/The Right,NPD/Republikaner/Die Rechte
soep-is,soep-is-2020-fgz,76,8,"Other, namely","Andere, und zwar"
soep-is,soep-is-2020-fgz,76,9,Would not vote,Würde nicht wählen
soep-is,soep-is-2020-fgz,76,10,Am not eligible to vote,Bin nicht wahlberechtigt
soep-is,soep-is-2020-fgz,76,11,Don’t know,Weiß nicht
soep-is,soep-is-2020-fgz,76,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,77,8,Married,Verheiratet
soep-is,soep-is-2020-fgz,77,6,"Registered same-sex partnership, living together",Eingetragene gleichgeschlechtliche Partnerschaft (Eintragung war bis September 2017 möglich. Sie kann weiterhin gültig sein)
soep-is,soep-is-2020-fgz,77,3,"Single, never been married","Ledig, war nie verheiratet"
soep-is,soep-is-2020-fgz,77,4,Divorced / registered same-sex partnership annulled,Geschieden / eingetragene gleichgeschlechtliche Partnerschaft aufgehoben
soep-is,soep-is-2020-fgz,77,5,Widowed / partner from registered same-sex partnership deceased,Verwitwet / Lebenspartner/-in aus eingetragener gleichgeschlechtlicher Partnerschaft verstorben
soep-is,soep-is-2020-fgz,77,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,78,1,Yes.,Ja.
soep-is,soep-is-2020-fgz,78,2,"We are together, but we live in different housings.","Wir sind zusammen, leben aber in unterschiedlichen Wohnungen."
soep-is,soep-is-2020-fgz,78,3,"No, we have separated.","Nein, wir haben uns getrennt."
soep-is,soep-is-2020-fgz,78,4,"We have separated, but (still) live together.","Wir haben uns getrennt, wohnen aber (noch) zusammen."
soep-is,soep-is-2020-fgz,78,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,79,1,"Yes, would like to answer the question about the type of income","Ja, möchte die Frage nach der Einkommensart beantworten"
soep-is,soep-is-2020-fgz,79,2,Do not specify the type of income,Keine Angabe zur Einkommensart
soep-is,soep-is-2020-fgz,80,1,Correct one statement,Eine Angabe korrigieren
soep-is,soep-is-2020-fgz,80,2,Both are correct,Beides stimmt
soep-is,soep-is-2020-fgz,81,1,"[PROG: IF [LSEX: Female, Divers, no answer AND age ""less than"" = 49]] Yes, maternity leave","[PROG: IF [LSEX: Frau, Divers, KA UND Alter ""kleiner"" = 49]] Ja, Mutterschutz"
soep-is,soep-is-2020-fgz,81,2,"Yes, parental leave","Ja, Elternzeit"
soep-is,soep-is-2020-fgz,81,3,No,Nein
soep-is,soep-is-2020-fgz,81,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,82,1,Still go to school,Gehe noch zur Schule
soep-is,soep-is-2020-fgz,82,2,Never attended school,Habe nie eine Schule besucht
soep-is,soep-is-2020-fgz,82,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,83,4,In Germany until 1949,In Deutschland bis 1949
soep-is,soep-is-2020-fgz,83,1,In a state of the Federal Republic of Germany,In einem Bundesland der Bundesrepublik Deutschland
soep-is,soep-is-2020-fgz,83,2,In the GDR,In der DDR
soep-is,soep-is-2020-fgz,83,3,In another country,In einem anderen Land
soep-is,soep-is-2020-fgz,83,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,84,1,Left school without graduating,Schule ohne Abschluss verlassen
soep-is,soep-is-2020-fgz,84,2,Graduated from mandatory schooling with school-leaving certificate,Pflichtschule mit Abschluss beendet
soep-is,soep-is-2020-fgz,84,3,Graduated from higher-level secondary school with school-leaving certificate,Weiterführende Schule mit Abschluss beendet
soep-is,soep-is-2020-fgz,84,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,85,1,Baden-Wuerttemberg,Baden-Württemberg
soep-is,soep-is-2020-fgz,85,2,Bavaria,Bayern
soep-is,soep-is-2020-fgz,85,18,Berlin,Berlin
soep-is,soep-is-2020-fgz,85,5,Brandenburg,Brandenburg
soep-is,soep-is-2020-fgz,85,6,Bremen,Bremen
soep-is,soep-is-2020-fgz,85,7,Hamburg,Hamburg
soep-is,soep-is-2020-fgz,85,8,Hesse,Hessen
soep-is,soep-is-2020-fgz,85,9,Mecklenburg-Western Pomerania,Mecklenburg-Vorpommern
soep-is,soep-is-2020-fgz,85,10,Lower Saxony,Niedersachsen
soep-is,soep-is-2020-fgz,85,11,North Rhine-Westphalia,Nordrhein-Westfalen
soep-is,soep-is-2020-fgz,85,12,Rhineland-Palatinate,Rheinland-Pfalz
soep-is,soep-is-2020-fgz,85,13,Saarland,Saarland
soep-is,soep-is-2020-fgz,85,14,Saxony,Sachsen
soep-is,soep-is-2020-fgz,85,15,Saxony-Anhalt,Sachsen-Anhalt
soep-is,soep-is-2020-fgz,85,16,Schleswig-Holstein,Schleswig-Holstein
soep-is,soep-is-2020-fgz,85,17,Thuringia,Thüringen
soep-is,soep-is-2020-fgz,85,19,School location is no longer in Germany,Schulort liegt heute nicht mehr in Deutschland
soep-is,soep-is-2020-fgz,85,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,86,1,"Left school without a graduation certificate, namely (type of school last attended):","Schule ohne Abschluss verlassen, und zwar (Art der zuletzt besuchten Schule):"
soep-is,soep-is-2020-fgz,86,2,Lower secondary school leaving certificate  (GDR: 8th grade),Volks- / Hauptschulabschluss (DDR: 8. Klasse)
soep-is,soep-is-2020-fgz,86,3,intermediate school leaving certificate (GDR: 10th grade),Realschulabschluss / Mittlere Reife (DDR: 10. Klasse)
soep-is,soep-is-2020-fgz,86,4,Technical college entrance qualification (completion of a technical college),Fachhochschulreife (Abschluss einer Fachoberschule)
soep-is,soep-is-2020-fgz,86,5,German Abitur / university entrance qualification,Abitur / Hochschulreife
soep-is,soep-is-2020-fgz,86,6,"Other school-leaving qualification, namely (type of school-leaving qualification):","Sonstiger Schulabschluss, und zwar (Art des Schulabschlusses):"
soep-is,soep-is-2020-fgz,86,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,87,1,Traineeship,Lehre
soep-is,soep-is-2020-fgz,88,2,Skilled worker degree,Facharbeiterabschluss
soep-is,soep-is-2020-fgz,89,1,Vocational school,Berufsfachschule
soep-is,soep-is-2020-fgz,90,3,Commercial school,Handelsschule
soep-is,soep-is-2020-fgz,91,2,School of health care,Schule des Gesundheitswesens
soep-is,soep-is-2020-fgz,92,1,"Technical school, for example master craftsman or technician school","Fachschule, zum Beispiel Meister- oder Technikerschule"
soep-is,soep-is-2020-fgz,93,1,Civil service training,Beamtenausbildung
soep-is,soep-is-2020-fgz,94,2,Vocational academy,Berufsakademie
soep-is,soep-is-2020-fgz,95,3,Dual studies,Duales Studium
soep-is,soep-is-2020-fgz,96,1,"Technical college, formerly also engineering college, teacher training, GDR: engineering and technical college degree","Fachhochschule, früher auch Ingenieurschule, Lehrerbildung, DDR: Ingenieur- und Fachschulabschluss"
soep-is,soep-is-2020-fgz,97,3,Technical college,Technische Hochschule
soep-is,soep-is-2020-fgz,98,4,"Other higher education institution, e.g. art or music college","Sonstige Hochschule, z.B. Kunst oder Musikhochschule"
soep-is,soep-is-2020-fgz,991,1,University,Universität
soep-is,soep-is-2020-fgz,1001,2,Doctorate \ Ph.D.,Promotion \ Ph.D.
soep-is,soep-is-2020-fgz,101,5,Habilitation,Habilitation
soep-is,soep-is-2020-fgz,102,1,Other degree,Sonstiger Abschluss
soep-is,soep-is-2020-fgz,103,1,General education,Allgemeinbildende Schule
soep-is,soep-is-2020-fgz,103,3,Vocational training,Berufliche Ausbildung
soep-is,soep-is-2020-fgz,103,2,"University, technical college","Hochschule, Fachhochschule"
soep-is,soep-is-2020-fgz,103,4,"Further education, retraining","Weiterbildung, Umschulung"
soep-is,soep-is-2020-fgz,103,-1,No answer,Keine Angabe
soep-is,soep-is-2020-fgz,104,1,Lower secondary school (Hauptschule),Hauptschule
soep-is,soep-is-2020-fgz,104,2,Intermediate School (Realschule),Realschule
soep-is,soep-is-2020-fgz,104,3,Upper Secondary (Gymnasium),Gymnasium
soep-is,soep-is-2020-fgz,104,4,Comprehensive School (Gesamtschule),Gesamtschule
soep-is,soep-is-2020-fgz,104,5,"Evening secondary school, evening high school","Abendrealschule, Abendgymnasium"
soep-is,soep-is-2020-fgz,104,6,Secondary technical school,Fachoberschule
soep-is,soep-is-2020-fgz,104,-1,No answer,keine Angabe
soep-is,soep-is-2020-fgz,105,1,I am unemployed,Ich bin arbeitslos
soep-is,soep-is-2020-fgz,105,2,I do not receive unemployment benefits,Ich beziehe kein Arbeitslosengeld
soep-is,soep-is-2020-fgz,105,3,"Both statements are correct, I am NOT unemployed, but receive unemployment benefits","Beide Angaben sind korrekt, ich bin NICHT arbeitslos, aber beziehe Arbeitslosengeld"
soep-is,soep-is-2020-fgz,106,1,Employed full-time,Voll erwerbstätig
soep-is,soep-is-2020-fgz,106,2,Employed part-time,In Teilzeitbeschäftigung
soep-is,soep-is-2020-fgz,106,3,Completing in-service training / apprenticeship / in-service retraining,"In betrieblicher Ausbildung, Lehre oder betrieblicher Umschulung"
soep-is,soep-is-2020-fgz,106,4,In marginal or irregular employment,Geringfügig oder unregelmäßig erwerbstätig
soep-is,soep-is-2020-fgz,106,5,"In partial retirement, phase with zero working hours",In Altersteilzeit mit Arbeitszeit Null
soep-is,soep-is-2020-fgz,106,7,"Voluntary social / ecological year, federal volunteer service","Im freiwilligen sozialen / ökologischen Jahr, im Bundesfreiwilligendienst"
soep-is,soep-is-2020-fgz,106,8,Not employed,Werkstatt für Behinderte
soep-is,soep-is-2020-fgz,106,9,Not gainfully employed,Nicht erwerbstätig
soep-is,soep-is-2020-fgz,107,1,I am currently unemployed,Ich bin zur Zeit arbeitslos
soep-is,soep-is-2020-fgz,107,2,I am [information from PERW],Ich bin [Angabe aus PERW]
soep-is,soep-is-2020-fgz,107,3,Both apply,Beides trifft zu
soep-is,soep-is-2020-fgz,108,1,I am currently undergoing in-company training/apprenticeship or in-company retraining,Ich bin derzeit in betrieblicher Ausbildung / Lehre oder betrieblicher Umschulung
soep-is,soep-is-2020-fgz,108,2,I am currently NOT in training,Ich bin derzeit NICHT in Ausbildung
soep-is,soep-is-2020-fgz,109,1,I am in vocational training / apprenticeship,Ich bin in der Berufsausbildung / Lehre
soep-is,soep-is-2020-fgz,109,2,I am [PERW ≠ Apprenticeship],Ich bin [PERW ≠ Lehre]
soep-is,soep-is-2020-fgz,109,3,Both apply,Beides trifft zu
soep-is,soep-is-2020-fgz,110,1,I am currently on maternity or parental leave,Ich bin zur Zeit in Mutterschutz oder Elternzeit
soep-is,soep-is-2020-fgz,110,2,I am fully employed,Ich bin voll erwerbstätig
soep-is,soep-is-2020-fgz,110,3,Both apply,Beides trifft zu
soep-is,soep-is-2020-fgz,111,1,"Yes, mini-job (up to 450 euros) ","Ja, Mini-Job (bis 450 Euro) "
soep-is,soep-is-2020-fgz,111,2,"Yes, midi-job (450,01 to 1300 Euro) ","Ja, Midi-Job (450,01 bis 1300 Euro) "
soep-is,soep-is-2020-fgz,111,3,No,Nein
soep-is,soep-is-2020-fgz,111,-1,No answer,keine Angabe
soep-is,soep-is-2020-fgz,112,1,"No, definitely not","Nein, ganz sicher nicht"
soep-is,soep-is-2020-fgz,112,2,Rather unlikely,Eher unwahrscheinlich
soep-is,soep-is-2020-fgz,112,3,Probably,Wahrscheinlich
soep-is,soep-is-2020-fgz,112,4,Quite certain,Ganz sicher
soep-is,soep-is-2020-fgz,112,-1,No answer,keine Angabe
soep-is,soep-is-2020-fgz,113,2,Blue Collar Worker,"Arbeiter, auch in der Landwirtschaft"
soep-is,soep-is-2020-fgz,113,5,White Collar Worker,Angestellte
soep-is,soep-is-2020-fgz,113,1,Self-Employed,"Selbständige, einschl. mithelfende Familienangehörige"
soep-is,soep-is-2020-fgz,113,3,Civil Servant,"Beamte, einschließlich Richter und Berufssoldaten"
soep-is,soep-is-2020-fgz,113,4,Apprentice,Auszubildende und Praktikanten
soep-is,soep-is-2020-fgz,113,6,Other position,Andere Stellung
soep-is,soep-is-2020-fgz,113,-1,No answer,keine Angabe
soep-is,soep-is-2020-fgz,114,1,-5 Unfairly too low,-5 Ungerechterweise zu niedrig
soep-is,soep-is-2020-fgz,114,2,-4,-4
soep-is,soep-is-2020-fgz,114,3,-3,-3
soep-is,soep-is-2020-fgz,114,4,-2,-2
soep-is,soep-is-2020-fgz,114,5,-1,-1
soep-is,soep-is-2020-fgz,114,6,0 Just,0 Gerecht
soep-is,soep-is-2020-fgz,114,7,1,+1
soep-is,soep-is-2020-fgz,114,8,2,+2
soep-is,soep-is-2020-fgz,114,9,3,+3
soep-is,soep-is-2020-fgz,114,10,4,+4
soep-is,soep-is-2020-fgz,114,11,+5 Unfairly too high,+5 Ungerechterweise zu hoch
