study,instrument,name,item,text,text_de,answer_list,instruction,instruction_de,description,description_de,filter,goto,concept,scale
soep-is,soep-is-2019,Q076,igene01,"At the start of the survey, we would like to direct your attention to a special feature of this year's innovation survey. Together with the cover letter and the brochure on life in Germany - Innovation Sample you received a leaflet on the project ""How the genes shape us"". In the course of this project, we want to collect saliva samples from all household members in order to obtain information on the composition of genes.","Zum Start der Befragung möchten wir Sie auf eine Besonderheit der diesjährigen Innovationserhebung
aufmerksam machen. Zusammen mit dem Anschreiben und der Broschüre zur Leben in Deutschland -
Innovationserhebung haben Sie einen Flyer zum Projekt „Wie uns die Gene prägen“ erhalten. Im Zuge dieses
Projektes wollen wir Speichelproben von allen Haushaltsmitgliedern sammeln, um Informationen über die
Zusammensetzung der Gene zu gewinnen.",,INT: If there are infants or babies in the household: Please pay attention throughout the survey and during the extraction of the saliva sample in order to ensure that the materials are not within the reach of children. This is particularly true for babies who like to reach for everything they can touch.,"INT: Falls Kleinkinder oder Babys im Haushalt sind: Bitte achten Sie während der gesamten Befragung und bei
der Speichelprobe darauf, dass die Materialien nicht in Reichweite von Kindern gelangen. Dies gilt besonders für
Babys, die ja gerne nach allem greifen, was sie anfassen können.",,,,,,
soep-is,soep-is-2019,Q077,igene02,Is the leaflet available?,Liegt der Flyer vor?,4237+173,,,,,,,igene02,
soep-is,soep-is-2019,Q078,igene03,"INT: Please give the target a leaflet ""How the genes shape us"" if it is not yet available in the household. If the target person doesn't want to read the leaflet or doesn't want to read it, that's ok.","INT: Bitte geben Sie der Zielperson einen Flyer „Wie uns die Gene prägen“, sofern er noch nicht im Haushalt vorliegt. Wenn die Zielperson den Flyer nicht möchte oder ihn nicht lesen möchte, ist das auch ok.",,,,,,,,,
soep-is,soep-is-2019,Q079,igene04,"INT: Please present the information manual ""How the genes shape us"" to the target person. Of course, if the target person does not want to read the info manual, this is also ok. Please do not apply any pressure here.","INT: Bitte überreichen Sie der Zielperson das Infohandbuch „Wie uns die Gene prägen“. Wenn die Zielperson das Infohandbuch nicht lesen möchte, ist das natürlich auch ok. Bitte üben Sie hier keinen Druck aus.",4238+,,,,,,,igene04,
soep-is,soep-is-2019,Q079,igene04o,[Info manual not passed because],"[Infohandbuch nicht übergeben, weil]",,,,,,,,igene04o,
soep-is,soep-is-2019,Q080,igene05,"INT: Please present the data protection sheet ""How the genes shape us"" to the target.",INT: Bitte überreichen Sie der Zielperson das Datenschutzblatt „Wie uns die Gene prägen“.,4239+,,,,,,,igene05,
soep-is,soep-is-2019,Q080,igene05o,"[Data protection sheet ""How the genes shape us"" not handed over because]","[Datenschutzblatt „Wie uns die Gene prägen“ nicht übergeben, weil]",,,,,,,,igene05o,
soep-is,soep-is-2019,Q081,igene32,"INT: Please answer all questions of the target person about the module ""Genes"". If necessary, you can also show the target person the laminated sheet ""This is what gene information looks like"".",INT: Bitte beantworten Sie in Ruhe alle Fragen der Zielperson zum Modul „Gene“. Bei Bedarf können Sie der Zielperson auch das laminierte Blatt „So sehen Gen-Informationen aus“ zeigen.,,,,,,,,,
soep-is,soep-is-2019,Q082,igene06,Are you interested in participating in the study and providing us with a saliva sample?,"Haben Sie Interesse, an der Studie teilzunehmen und uns eine Speichelprobe zur Verfügung zu stellen?",1+,The binding consent form will only be obtained at the end of the interview.,Die verbindliche Einverständniserklärung wird erst am Ende der Befragung eingeholt.,,,,,igene06,
soep-is,soep-is-2019,Q082,igene06o,"No, because:","[Nein, weil]",,,,,,,,igene06o,
soep-is,soep-is-2019,Q083,igene07,"We would like to take saliva samples from all household members. If there are children, we need the consent of the legal guardians. Are there children in the household who are allowed to take part in the project?","Wir würden gerne Speichelproben von allen Haushaltsmitgliedern nehmen. Bei Kindern benötigen wir die Zustimmung der Erziehungsberechtigten. Gibt es Kinder im Haushalt, die an dem Projekt teilnehmen dürfen?",4240+,"As a rule, the biological parents, but also possible foster parents, are entitled to parental permission. A written consent for the participation of the children is only required at the end of the interview.","Erziehungsberechtigt sind in der Regel die leiblichen Eltern, aber auch eventuelle Pflegeeltern. Eine schriftliche Einverständniserklärung zur Teilnahme der Kinder wird erst am Ende des Interviews benötigt.",,,,,igene07,
soep-is,soep-is-2019,Q083,igene07o,"[No, child/children shall not participate because]","[Nein, Kind/Kinder soll/en nicht teilnehmen, weil]",,,,,,,,igene07o,
soep-is,soep-is-2019,Q084,igene09,"In order not to risk contamination of the saliva sample, we would like to ask [your child/children] to refrain from eating and drinking from now on.
[Please make sure that the child/children do not eat or drink.]
After completing the regular questionnaire, I will return to the submission of the saliva sample.
It is only then when you will give your specific consent.","Um keine Verunreinigung der Speichelprobe zu riskieren möchten wir [Sie] [Ihr Kind/Ihre Kinder] bitten, ab jetzt auf Essen und Trinken zu verzichten.
[Bitte achten Sie [auch] darauf, dass das Kind/die Kinder auf Essen und Trinken verzichten.]
Nach Beendigung des regulären Fragebogens werde ich auf die Abgabe der Speichelprobe zurückkommen.
Ihre konkrete Einverständniserklärung geben Sie erst dann ab.",,,,,,,,,
soep-is,soep-is-2019,Q085,igene10,"INT: Please select the separate questionnaire ""Genes"" after completing the personal questionnaire of all the interviewees present.","INT: Bitte rufen Sie nach Beendigung des Personenfragebogens aller anwesenden Befragungspersonen den separaten Fragebogen ""Gene"" auf.",,,,,,,,,
soep-is,soep-is-2019,UE14,,Innomodule Language III – Part 1,Innomodul Sprache III - Teil 1,,,,,,,,,
soep-is,soep-is-2019,Q086,isp2019_01,How would you assess the interviewee's way of speaking during the interview?,Wie würden Sie die Sprache des Befragten während des Interviews einschätzen?,3753+173,"Note: Question only for the interviewer!
INT: Please do not let the interviewee see the screen while you enter your evaluation!
Even if the respondent speaks High German currently, but you notice a regional dialect, select ""Slight regional dialect"". 
We do not refer to a foreign accent (e.g. because of a migration background or similar).","ACHTUNG: Frage nur vom Interviewer zu beantworten!
INT: Bitte lassen Sie den Befragten während Ihrer Einschätzung nicht in den Computer schauen!
Wenn der Befragte aktuell Hochdeutsch spricht, Sie aber eine regionale Färbung wahrnehmen, wählen Sie
""Leichte regionale Färbung"" aus.
Ein ausländischer Akzent (z.B. aufgrund eines Migrationshintergrundes) ist hiermit nicht gemeint.",,,,,isp2019_01,
soep-is,soep-is-2019,Q087,isp2019_02,"Apart from a regional dialect, does the respondent speak with a foreign accent?","Abgesehen von einer regionalen Färbung, spricht der Befragte mit einem ausländischen Akzent?",4241+173,Please do not let the respondent look into the computer during your assessment!,Bitte lassen Sie den Befragten während Ihrer Einschätzung nicht in den Computer schauen!,,,,,isp2019_02,
soep-is,soep-is-2019,UE15,,Innomodule Brochure,Innomodul Broschüre,,,,,,,,,
soep-is,soep-is-2019,Q088,ibr00,"At the beginning of this year's personal questionnaire, we would like to ask you a few questions about the LIFE IN GERMANY brochure, which you received by post before the survey.","Zu Beginn unseres diesjährigen Personenfragebogens möchten wir Ihnen ein paar Fragen zur LEBEN IN DEUTSCHLAND Broschüre stellen, die Sie per Post vor der Befragung erhalten haben.",,,,,,,,,
soep-is,soep-is-2019,Q089,ibr01,What applies?,Was trifft zu?,4242+173,,,,,,,ibr01,
soep-is,soep-is-2019,Q090,ibr01_1,Did you get the brochure from your interviewer?,Haben Sie die Broschüre von Ihrem Interviewer bekommen?,1+173,,,,,,,ibr01_1,
soep-is,soep-is-2019,Q091,ibr01_1a,"INT: Please give the target person a brochure.
Please indicate if you are unable to provide a brochure to the target person.","INT: Bitte geben Sie der Zielperson eine Broschüre.
Bitte angeben, falls Sie der Zielperson keine Broschüre aushändigen können.",4243+,,,,,,,ibr01_1a,
soep-is,soep-is-2019,Q091,ibr01_1ao,[Booklet not handed over to target person because],"[Broschüre nicht an Zielperson übergeben, weil]",,,,,,,,ibr01_1ao,
soep-is,soep-is-2019,Q092,ibr01_1b,INT: Ask the target person to read the brochure after the survey. Questions on this will be asked again next year.,"INT: Bitten Sie die Zielperson, die Broschüre nach der Befragung zu lesen. Auch im nächsten Jahr werden dazu nochmal Fragen gestellt.",,,,,,,,,
soep-is,soep-is-2019,Q093,ibr02,Can you remember the topics?,Können Sie sich an die Themen erinnern?,1+173,INT: Please make sure that the target personkeeps the brochure closed during the answer to this question.,"INT: Bitte achten Sie darauf, dass die Zielperson während der Beantwortung dieser Frage die Broschüre geschlossen hält.",,,,,ibr02,
soep-is,soep-is-2019,Q094,ibr3o,Which?,Welche?,,INT: Please make sure that the target person keeps the brochure closed during the answer to this question.,"INT: Bitte achten Sie darauf, dass die Zielperson während der Beantwortung dieser Frage die Broschüre geschlossen hält.",,,,,ibr3o,
soep-is,soep-is-2019,Q095,ibr04,Do you have any suggestions for improving the brochure in general?,Haben Sie generell Vorschläge zur Verbesserung der Broschüre?,1+173,INT: This refers to suggestions for the improvement of the brochure in general. That is why this question is also relevant for those who have not read this year's brochure.,"INT: Hiermit sind Verbesserungsvorschläge für die Broschüre generell gemeint. Deshalb ist diese Frage auch für die Personen relevant, die die diesjährige Broschüre nicht gelesen haben.",,,,,ibr04,
soep-is,soep-is-2019,Q095,ibr04o,[Yes],[Ja],,,,,,,,ibr04o,
soep-is,soep-is-2019,Q096,ibr05,Thank you for your answers about the brochure. We now proceed to other issues.,Vielen Dank für Ihre Antworten zur Broschüre. Wir kommen nun zu anderen Themen.,,,,,,,,,
soep-is,soep-is-2019,UE16,1,Individual questionnaire - Part 1,Personenfragebogen - Teil 1,,,,,,,,,
soep-is,soep-is-2019,Q097,,How satisfied are you today with the following areas of your life?,Wie zufrieden sind Sie gegenwärtig mit den folgenden Bereichen Ihres Lebens?,,"Please indicate for each area your level of satisfaction: 
If you are completely dissatisfied use the value “0”,
if you are completely satisfied use the value “10”. 
If you are partly satisfied / partly dissatisfied, use a value in between. 

Please show list xxx.
TNZ = does not apply.","Bitte geben Sie für jeden Bereich auf der Skala einen Wert an: 
Wenn Sie ganz und gar unzufrieden sind, den Wert „0“, 
wenn Sie ganz und gar zufrieden sind, den Wert „10“. 
Wenn Sie teils zufrieden/teils unzufrieden sind, einen Wert dazwischen.  

Bitte Liste xxx vorlegen! 
TNZ = Trifft nicht zu!",,,,,,
soep-is,soep-is-2019,Q097,1,How satisfied are you with ...,Wie zufrieden sind Sie ...,,,,,,,,,
soep-is,soep-is-2019,Q097,pzuf01,With your health?,mit Ihrer Gesundheit?,131+173,,,,,,,pzuf01,
soep-is,soep-is-2019,Q097,pzuf20,With your sleep?,mit Ihrem Schlaf?,131+173,,,,,,,pzuf20,
soep-is,soep-is-2019,Q097,pzuf02,with your work/job (if employed)?,"falls Sie erwerbstätig sind: 
Mit Ihrer Arbeit?",131+4244,,,,,,,pzuf02,
soep-is,soep-is-2019,Q097,pzuf03,your work in the home (if you are a homemaker)?,"falls Sie im Haushalt tätig sind:
Mit Ihrer Tätigkeit im Haushalt?",131+4244,,,,,,,pzuf03,
soep-is,soep-is-2019,Q097,pzuf04,With your household income?,mit dem Einkommen Ihres Haushalts?,131+173,,,,,,,pzuf04,
soep-is,soep-is-2019,Q097,pzuf05,With your personal income?,mit Ihrem persönlichen Einkommen?,131+173,,,,,,,pzuf05,
soep-is,soep-is-2019,Q097,pzuf07,With your dwelling?,mit ihrer Wohnung?,131+173,,,,,,,pzuf07,
soep-is,soep-is-2019,Q097,pzuf08,With your leisure time?,mit ihrer Freizeit?,131+173,,,,,,,pzuf08,
soep-is,soep-is-2019,Q097,pzuf09,With the childcare available (if you have children in pre-school age)?,"falls Sie Kinder im Vorschulalter haben: 
Mit den vorhandenen Möglichkeiten der Kinderbetreuung?",131+4244,,,,,,,pzuf09,
soep-is,soep-is-2019,Q097,pzuf13,With your family life?,mit ihrem Familienleben?,131+173,,,,,,,pzuf13,
soep-is,soep-is-2019,Q097,pzuf06,"With your schooling and
vocational training?",mit Ihrer Schul- und Berufsausbildung?,131+173,,,,,,,pzuf06,
soep-is,soep-is-2019,Q098,,"Thinking back on the last four weeks, please state how often you have experienced each of the following feelings very rarely, rarely, occasionally, often, or very often. 

How often have you felt …","Bitte denken Sie an die letzten vier Wochen und sagen mir zu jedem der folgenden Gefühle, ob Sie dieses sehr selten, selten, manchmal, oft oder sehr oft erlebt haben. 

Wie oft haben Sie sich ...",,Please show list xxx!,Bitte Liste xxx vorlegen!,,,,,,
soep-is,soep-is-2019,Q098,pgef1,angry?,ärgerlich gefühlt?,27+173,,,,,,,pgef1,
soep-is,soep-is-2019,Q098,pgef2,worried?,ängstlich gefühlt?,27+173,,,,,,,pgef2,
soep-is,soep-is-2019,Q098,pgef3,happy?,glücklich gefühlt?,27+173,,,,,,,pgef3,
soep-is,soep-is-2019,Q098,pgef4,sad?,traurig gefühlt?,27+173,,,,,,,pgef4,
soep-is,soep-is-2019,Q099,pgwert,Do you feel that what you are doing in your life is valuable and useful?,"Haben Sie das Gefühl, dass das, was Sie in Ihrem Leben machen, wertvoll und nützlich ist?",4245+173,"Please answer using the following scale: A value of 0 means: „not at all valuable and useful“ and the value 10 means: „completely valuable and useful“. With the values in between, you can downgrade your assessment. Please present list xxx!",Antworten Sie bitte anhand der folgenden Skala: Der Wert 0 bedeutet: überhaupt nicht wertvoll und nützlich. Der Wert 10 bedeutet: vollkommen wertvoll und nützlich. Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen. Bitte Liste xxx vorlegen!,,,,,pgwert,
soep-is,soep-is-2019,Q100,,"Below there are different qualities that a person can have. You will probably think that some apply perfectly to you and that some do not apply at all to you. In some cases, you may find yourself somewhere in between.
I am someone, who ...","Hier sind unterschiedliche Eigenschaften, die eine Person haben kann. Wahrscheinlich werden einige Eigenschaften auf Sie persönlich voll zutreffen und andere überhaupt nicht. Bei wieder anderen sind Sie vielleicht unentschieden.
Ich bin jemand, der...",,"Please answer using the following scale.
The value 1 means: Does not apply at all.
The value 7 means: Does fully apply.
You can use the values in between to make your estimate.
Please show list xxx!","Antworten Sie bitte anhand der folgenden Skala.
Der Wert 1 bedeutet: trifft überhaupt nicht zu.
Der Wert 7 bedeutet: trifft voll zu.
Mit den Werten zwischen 1 und 7 können Sie Ihre Meinung abstufen.
--> Bitte Liste xxx vorlegen!",,,,,,
soep-is,soep-is-2019,Q100,pego01,works thoroughly,gründlich arbeitet,53+173,,,,,,,pego01,
soep-is,soep-is-2019,Q100,pego02,communicative and talkative,"kommunikativ, gesprächig ist",53+173,,,,,,,pego02,
soep-is,soep-is-2019,Q100,pego03,is sometimes a little rough with others,manchmal etwas grob zu anderen ist,53+173,,,,,,,pego03,
soep-is,soep-is-2019,Q100,pego04,"is original, brings in new ideas","originell ist, neue Ideen einbringt",53+173,,,,,,,pego04,
soep-is,soep-is-2019,Q100,pego05,worries a lot,sich oft Sorgen macht,53+173,,,,,,,pego05,
soep-is,soep-is-2019,Q100,pego06,forgiving,verzeihen kann,53+173,,,,,,,pego06,
soep-is,soep-is-2019,Q100,pego07,is rather lazy,eher faul ist,53+173,,,,,,,pego07,
soep-is,soep-is-2019,Q100,pego08,"is outgoing, sociable","aus sich herausgehen kann, gesellig ist",53+173,,,,,,,pego08,
soep-is,soep-is-2019,Q100,pego09,"appreciates artistic, aesthetic experiences","künstlerische, ästhetische Erfahrungen schätzt",53+173,,,,,,,pego09,
soep-is,soep-is-2019,Q100,pego10,gets nervous easily,leicht nervös wird,53+173,,,,,,,pego10,
soep-is,soep-is-2019,Q100,pego11,Effective and efficient in completing tasks,Aufgaben wirksam und effizient erledigt,53+173,,,,,,,pego11,
soep-is,soep-is-2019,Q100,pego12,is reserved,zurückhaltend ist.,53+173,,,,,,,pego12,
soep-is,soep-is-2019,Q100,pego13,considerate and kind to others,rücksichtsvoll und freundlich mit anderen umgeht,53+173,,,,,,,pego13,
soep-is,soep-is-2019,Q100,pego14,"a vivid imagination, has ideas","eine lebhafte Phantasie, Vorstellungen hat",53+173,,,,,,,pego14,
soep-is,soep-is-2019,Q100,pego15,"is relaxed, can cope well with stress","entspannt ist, mit Stress gut umgehen kann",53+173,,,,,,,pego15,
soep-is,soep-is-2019,Q100,pego16,eager for knowledge,wissbegierig ist,53+173,,,,,,,pego16,
soep-is,soep-is-2019,Q101,ppol5,"When you think about the future, are you –",Wenn Sie an die Zukunft denken: Sind Sie da …,973+173,,,,,,,ppol5,
soep-is,soep-is-2019,UE17,,Innomodule SFB-I5 - Part 1: Self-Assessment,Innomodul SFB-I5 - Teil 1: Selbsteinschätzung,,,,,,,,,
